rating,review,,,,,,,,,
5,I need refund <br/><br/>I order dum biriyani but its look like khichdi,,,,,,,,,
1,Too much tomatos in it… feeling like am eating tomoto sabji…. Not pav bhaji….,,,,,,,,,
3,"did not received sides salad,  no tissue and too less quality ",,,,,,,,,
5,I ordered Hakka noodles and price was 210. with tax and other services total bill amt was 290. and for 290rs I got very less quantity. Even one small boy cannot fulfill his tummy. This is very nonsense.,,,,,,,,,
3,it was so bad. only few kebabs without chutney or any accompaniments.,,,,,,,,,
5,delivery charges taken....on order page no charges showing...later on taken charges,,,,,,,,,
5,the seller told me he will refund me amount to my wallet  but not done yet . they did had chocolava and 1 farmhouse was to be cancelled,,,,,,,,,
5,i want replacement with this order otherwise i’ll complaint,,,,,,,,,
5,"The quality and taste has degrade over the time it dsnt feel like eating the same , what it was a year back . Garlic bread had no taste of garlic , cheese burst had no cheese n much more",,,,,,,,,
5,I ordered cheese bust but there is no cheese inside bad quality,,,,,,,,,
5,the pizza arrived a bit late also it was not at all hot..,,,,,,,,,
3,Please provide proper service.<br/>2nd time I didn’t receive ketchup…,,,,,,,,,
5,garlic bread was cold as if it was kept in refrigerator and then reheated and given.,,,,,,,,,
5,Pizza and garlic bread were cold and the pizza was not cut into proper portions! <br/>We didn’t receive the Oregano &amp,chilli flakes too! <br/>Extremely disappointed with the entire experience!,,,,,,,,
5,very good,,,,,,,,,
5,sous pouch not send with order,,,,,,,,,
1,"the pizza was burned and bread was very hard, was looking like leftover",,,,,,,,,
1,"quality is not to the extent!,🙁",,,,,,,,,
5,its not veg its non veg,,,,,,,,,
5,Garlic bread was very stale,,,,,,,,,
3,Waited too long,,,,,,,,,
5,i didn't received my order,,,,,,,,,
5,this is brownie????🤬😡,,,,,,,,,
5,excellent ☺️😘<br/>taste is so good 😋,,,,,,,,,
5,i need refund for garlic break,,,,,,,,,
5,"No ketchups were provided, not chilly flakes were provided ",,,,,,,,,
5,I didn’t got any cheese dip  above this my order was placed at 12:16 n i got my order after 1:30 it was terribly late n the food sucked,,,,,,,,,
5,cheese is very less not so testy and that was not a Paratha it's like sukhi roti with chees and corn,,,,,,,,,
5,I'm really hungry so i decided to eat pizza and i taste it ...very tight to cut and not hot at all...,,,,,,,,,
5,very cold food please take away no one will eat this,,,,,,,,,
5,nice,,,,,,,,,
1,the waste experience of life is eating that pizza so poor taste and now onwards I will not order pizza from Domino's,,,,,,,,,
5,Spoiled mood and taste,,,,,,,,,
3,what is the size of pizza is this ...too poor ..won't order again,,,,,,,,,
4,osm,,,,,,,,,
5,excellent ✨✨✨✨✨,,,,,,,,,
5,My order is not delivered yet,,,,,,,,,
5,Food arrived after 50 mins .. it was cold and it didn’t tasted good .. i had to through that pizza in bin.. coz it was not even eatable,,,,,,,,,
5,"not satisfied, we ordered cheese burst pizza but cheese was missing<br/>very very disappointed ",,,,,,,,,
5,very late received my order,,,,,,,,,
5,pizza was not good.it was not baked properly. even onions were raw . have thrown in dustbin. upset with dominos.,,,,,,,,,
5,"It was a blunder, it is written 4 cheese pizza variety, in. Mumbai i got 4 type of pizza and here they gave only one, i returned it but have not got cash back",,,,,,,,,
5,pizza is average Domino's is best pizza shop but this time taste &amp,bread is not very good average pizza,,,,,,,,
5,Please deliver freshly made pizza not the old ones which are already made,,,,,,,,,
5,thing is that pizza is not good really this time I m suffering from helath issues...,,,,,,,,,
5,I have ordered something else and I got something else this is so wrong on the time of delivery you are saying that things are not available and giving something else instead<br/>very very disappointed!!,,,,,,,,,
5,Ambiance is good however I did not like the food. <br/>Garlic bread was good however lasagne was below average and chilli paneer was average. <br/>I will give total of 2.5/5 rating.,,,,,,,,,
1,always late preparation<br/><br/>,,,,,,,,,
1,"Such a savior, the inclusions of chutneys on the menu makes it easy for a quick meal at home. And its soooo yumm. ",,,,,,,,,
5,As a mom for my baby. I keep ordering yummy mummy ragi batter for my little one. Thank you so much for bringing nutritious and healthy batters to us. Higly recommended to mothers,,,,,,,,,
1,Organic Batters. The best idli and dosa batters I have had in town. I order for my family every Sunday. The experience have been always amazing,,,,,,,,,
1,coconut chutney quantity can be increased as 4 person cannot be served by this much quantity. rest all is good,,,,,,,,,
1,This is best south indian 8 have eaten in this city. Healthy and just fresh,,,,,,,,,
5,"Well, you’d be amazed at how much difference great batters can make in your Sunday morning ritual of South Indian breakfast. I love the cuisine but I never could get idlis or dosas at home that tasted amazing unless I tried the Yummy Mummy batters one day, to only be reminded of what I’ve been missing all these months. Try their products and I’m most certain that you’ll see no differently. <br/><br/>I’m a big fan and a guarantor of the products that the Yummy Mummy team present. Keep up the great work :) ",,,,,,,,,
5,very oily and horrible,,,,,,,,,
1,Horrible Horrible Horrible .. No waiter knows who will take order for food 🤷🏽‍♂️ Pathetic service .. never seen before such poor service<br/>,,,,,,,,,
2,poor experience and bad restaurant,,,,,,,,,
5,Even after requesting for spicy chicken the food was bald and tasteless. Disappointed!!,,,,,,,,,
1,Loved the Lemon Coriander Soup and Kalimirch Tikka. Do try the Biryani. Would love to try the butter chicken next.,,,,,,,,,
5,"Service was super fast and prompt<br/><br/>Ordered peri peri tikka which was not much like peri peri and was undercooked, also had fat on it. <br/>Dragon chicken was ok<br/>Makhni chicken lasagne was good and very cheesy<br/>Schezwan noodles wasnt anything like how its supposed to be. Overall 3 stars for the ambience and the diverse menu. ",,,,,,,,,
1,improve packaging for coffee to avoid spilling.,,,,,,,,,
5,The taste was absolutely amazing,,,,,,,,,
1,idle total weast<br/>chutney main smale aa rahi hai<br/>4 din purani chutney hai ye,,,,,,,,,
1,Need to work for packing sandwich in corrugated boxes to keep it hot. Aluminium foil is worst.,,,,,,,,,
4,"Portion of chutney was very less, but whatever it was, it was great!",,,,,,,,,
1,too less quantity nd chutney is too less idli was worst,,,,,,,,,
4,taste less food .. spoiled morning breakfast.  no salt in Carney and wasted,,,,,,,,,
1,everything tasted the same ..no uniqueness and character of the dishes ..very disappointed,,,,,,,,,
5,really amazing food and thanks mr angad for your service. really loved the food and amazing,,,,,,,,,
5,really loved there food amazing taste and food quality and quantity is amazing do try there food i loved it thanks zest for amazing food,,,,,,,,,
4,best food ever had i stay in varacha the also my food which was delivered was perfect and i loved it amazing seekh kabab and i loved it,,,,,,,,,
5,The price is quite high compared to the quantity served. Provides bottle water of God only knows which company which tastes like tap water. TAKE YOUR OWN WATER BOTTLES HERE.,,,,,,,,,
5,I requested for no onions still they have given onion pizza,,,,,,,,,
5,very less quantity,,,,,,,,,
5,Nice,,,,,,,,,
5,please make value for your customer's money,,,,,,,,,
5,Quantity very less as per packaging and got wire kind of substance with food that could have made me very sick and even could have caused food poisoning. <br/>Pathetic experience,,,,,,,,,
1,super fast delivery boy,,,,,,,,,
1,waste of money ... plzz don't by this shop taste was not good and quantity is so low... packing was not good..... poora paisa ka brbaadi ho gaya bhut gnda aaya,,,,,,,,,
1,I don’t like food,,,,,,,,,
4,"I have to say , i enjoyed every single bite of the meal . excellent food ,menu is extensive ...the food is always fantastic and no matter what I order I m always delighted with my meal.😻😻",,,,,,,,,
1,"It's a great experience.the ambiance is very welcoming,amazing food and service .when we think about celebrations is always our 1st option zest house 😊😊🤪",,,,,,,,,
3,Do yourself a favor and visit this lovely cafe. The service is unmatched. The staff truly cares about your experience. The food is absolutely amazing – everything we tasted melted in other mouths. Absolutely the best meal we had after a long time in Surat. Highly recommend! Please open one branch in Adajan also.,,,,,,,,,
5,Worst experience the restaurant did not follow my instructions and the food was very spicy that we could not have the food and we had to sleep hungry because by the time we received the food it was already 12 am and no other restaurant were excepting the order and Zomato also couldn’t find me better option,,,,,,,,,
5,not happy frood,,,,,,,,,
1,Best service  delivery even after carfiew time food is also good,,,,,,,,,
5,The pancakes were very bad they didn't even mention that it was a mini pancake so its kinda misleading after u get it you can't do anything,,,,,,,,,
5,"I ordered Nutella waffles but instead I got chocolate syrup waffles. Waffles are so soggy, I can’t even eat it with spoon.",,,,,,,,,
1,A home made food i like to eat,,,,,,,,,
1,Awesome food with very homely taste and superb quality.,,,,,,,,,
5,"Quality food, Best taste, attractive price, fast service",,,,,,,,,
5,Very awesome taste and also as per review,,,,,,,,,
1,fabulous,,,,,,,,,
3,"Good varieties and very good taste. Must try!! Prepared with utmost care and hygiene.<br/>Do try Egg Lahori, Egg khakhra, Manoj special and Egg roll.",,,,,,,,,
1,cheese sandwich was so bad ... disappointed...won't order again,,,,,,,,,
1,cheese sandwich was so bad ... disappointed...won't order again,,,,,,,,,
5,cheese sandwich was so bad ... disappointed...won't order again,,,,,,,,,
1,cheese sandwich was so bad ... disappointed...won't order again,,,,,,,,,
2,cheese sandwich was so bad ... disappointed...won't order again,,,,,,,,,
4,cheese sandwich was so bad ... disappointed...won't order again,,,,,,,,,
1,cheese sandwich was so bad ... disappointed...won't order again,,,,,,,,,
1,cheese sandwich was so bad ... disappointed...won't order again,,,,,,,,,
1,cheese sandwich was so bad ... disappointed...won't order again,,,,,,,,,
2,cheese sandwich was so bad ... disappointed...won't order again,,,,,,,,,
1,cheese sandwich was so bad ... disappointed...won't order again,,,,,,,,,
1,cheese sandwich was so bad ... disappointed...won't order again,,,,,,,,,
2,cheese sandwich was so bad ... disappointed...won't order again,,,,,,,,,
1,cheese sandwich was so bad ... disappointed...won't order again,,,,,,,,,
5,Order not received,,,,,,,,,
1,good quality...and sufficient quantity,,,,,,,,,
3,it's too much ice crush..so please don't do this,,,,,,,,,
1,like some water,,,,,,,,,
3,भाई बिना चमच के मेगी कैसे खा सकते है?<br/>please put disposable spoon with orders,,,,,,,,,
2,I tried cream and onion Maggie which was more than amazing i would like to have it whenever i got free time and owner and management of the place is so good happening place overall 😇,,,,,,,,,
4,Must try....<br/>Don't believe negative ratings.<br/>Nice service.<br/>Tasty food.<br/>Perfect for quick hunger.<br/>Tried all the products and they are just awesome.,,,,,,,,,
3,horrible...... food is such  horrible.. its un eatbale...full of salt and food is just horrible... do me a favour when u make an order just taste once.. so that our money and our hunger cant be waste....,,,,,,,,,
1,I tried cream and onion Maggie which was more than amazing i would like to have it whenever i got free time and owner and management of the place is so good happening place overall 😇,,,,,,,,,
5,Must try....<br/>Don't believe negative ratings.<br/>Nice service.<br/>Tasty food.<br/>Perfect for quick hunger.<br/>Tried all the products and they are just awesome.,,,,,,,,,
3,horrible...... food is such  horrible.. its un eatbale...full of salt and food is just horrible... do me a favour when u make an order just taste once.. so that our money and our hunger cant be waste....,,,,,,,,,
4,I tried cream and onion Maggie which was more than amazing i would like to have it whenever i got free time and owner and management of the place is so good happening place overall 😇,,,,,,,,,
5,Must try....<br/>Don't believe negative ratings.<br/>Nice service.<br/>Tasty food.<br/>Perfect for quick hunger.<br/>Tried all the products and they are just awesome.,,,,,,,,,
5,horrible...... food is such  horrible.. its un eatbale...full of salt and food is just horrible... do me a favour when u make an order just taste once.. so that our money and our hunger cant be waste....,,,,,,,,,
4,I tried cream and onion Maggie which was more than amazing i would like to have it whenever i got free time and owner and management of the place is so good happening place overall 😇,,,,,,,,,
5,Must try....<br/>Don't believe negative ratings.<br/>Nice service.<br/>Tasty food.<br/>Perfect for quick hunger.<br/>Tried all the products and they are just awesome.,,,,,,,,,
5,horrible...... food is such  horrible.. its un eatbale...full of salt and food is just horrible... do me a favour when u make an order just taste once.. so that our money and our hunger cant be waste....,,,,,,,,,
4,I tried cream and onion Maggie which was more than amazing i would like to have it whenever i got free time and owner and management of the place is so good happening place overall 😇,,,,,,,,,
5,Must try....<br/>Don't believe negative ratings.<br/>Nice service.<br/>Tasty food.<br/>Perfect for quick hunger.<br/>Tried all the products and they are just awesome.,,,,,,,,,
5,horrible...... food is such  horrible.. its un eatbale...full of salt and food is just horrible... do me a favour when u make an order just taste once.. so that our money and our hunger cant be waste....,,,,,,,,,
4,I tried cream and onion Maggie which was more than amazing i would like to have it whenever i got free time and owner and management of the place is so good happening place overall 😇,,,,,,,,,
5,Must try....<br/>Don't believe negative ratings.<br/>Nice service.<br/>Tasty food.<br/>Perfect for quick hunger.<br/>Tried all the products and they are just awesome.,,,,,,,,,
5,horrible...... food is such  horrible.. its un eatbale...full of salt and food is just horrible... do me a favour when u make an order just taste once.. so that our money and our hunger cant be waste....,,,,,,,,,
4,I tried cream and onion Maggie which was more than amazing i would like to have it whenever i got free time and owner and management of the place is so good happening place overall 😇,,,,,,,,,
5,Must try....<br/>Don't believe negative ratings.<br/>Nice service.<br/>Tasty food.<br/>Perfect for quick hunger.<br/>Tried all the products and they are just awesome.,,,,,,,,,
5,horrible...... food is such  horrible.. its un eatbale...full of salt and food is just horrible... do me a favour when u make an order just taste once.. so that our money and our hunger cant be waste....,,,,,,,,,
4,I tried cream and onion Maggie which was more than amazing i would like to have it whenever i got free time and owner and management of the place is so good happening place overall 😇,,,,,,,,,
5,Must try....<br/>Don't believe negative ratings.<br/>Nice service.<br/>Tasty food.<br/>Perfect for quick hunger.<br/>Tried all the products and they are just awesome.,,,,,,,,,
5,horrible...... food is such  horrible.. its un eatbale...full of salt and food is just horrible... do me a favour when u make an order just taste once.. so that our money and our hunger cant be waste....,,,,,,,,,
4,I tried cream and onion Maggie which was more than amazing i would like to have it whenever i got free time and owner and management of the place is so good happening place overall 😇,,,,,,,,,
5,Must try....<br/>Don't believe negative ratings.<br/>Nice service.<br/>Tasty food.<br/>Perfect for quick hunger.<br/>Tried all the products and they are just awesome.,,,,,,,,,
5,horrible...... food is such  horrible.. its un eatbale...full of salt and food is just horrible... do me a favour when u make an order just taste once.. so that our money and our hunger cant be waste....,,,,,,,,,
4,I tried cream and onion Maggie which was more than amazing i would like to have it whenever i got free time and owner and management of the place is so good happening place overall 😇,,,,,,,,,
5,Must try....<br/>Don't believe negative ratings.<br/>Nice service.<br/>Tasty food.<br/>Perfect for quick hunger.<br/>Tried all the products and they are just awesome.,,,,,,,,,
5,horrible...... food is such  horrible.. its un eatbale...full of salt and food is just horrible... do me a favour when u make an order just taste once.. so that our money and our hunger cant be waste....,,,,,,,,,
4,I tried cream and onion Maggie which was more than amazing i would like to have it whenever i got free time and owner and management of the place is so good happening place overall 😇,,,,,,,,,
5,Must try....<br/>Don't believe negative ratings.<br/>Nice service.<br/>Tasty food.<br/>Perfect for quick hunger.<br/>Tried all the products and they are just awesome.,,,,,,,,,
5,horrible...... food is such  horrible.. its un eatbale...full of salt and food is just horrible... do me a favour when u make an order just taste once.. so that our money and our hunger cant be waste....,,,,,,,,,
4,I tried cream and onion Maggie which was more than amazing i would like to have it whenever i got free time and owner and management of the place is so good happening place overall 😇,,,,,,,,,
5,Must try....<br/>Don't believe negative ratings.<br/>Nice service.<br/>Tasty food.<br/>Perfect for quick hunger.<br/>Tried all the products and they are just awesome.,,,,,,,,,
5,horrible...... food is such  horrible.. its un eatbale...full of salt and food is just horrible... do me a favour when u make an order just taste once.. so that our money and our hunger cant be waste....,,,,,,,,,
5,Captain veg cutlet hero wrap tastes awesome😋 .Perfect amount of cheese. One of the best wraps I've had.,,,,,,,,,
5,Ordered nuclear chicken nugget Wrap and captain fried chicken panini. Cheesy and delicious food. Will order again.,,,,,,,,,
5,The best place to order sandwiches in the city where you have a wide range of products to choose from and on time delivery as always.,,,,,,,,,
5,"I ordered vegetarian and non-vegetarian panini and wraps for our gathering from ‘Hero Sandwiches’. It was so yummy, even all of my mates were asking me about the place. I highly recommend ‘Hero Sandwiches’ for delicious food. And special thanks for the person who made my order. Cheers. ",,,,,,,,,
5,It's items are all tasty and also reasonable <br/>Chicken tikka wrap was awesome <br/>Chicken cheesy panini with mini monster was nice,,,,,,,,,
4,"Their Nuclear chicken nuggets panini is best. Veggies, sauces, quantity of patty everything was perfect. ",,,,,,,,,
5,"Really good!! Captain Fried chicken superhero panini and chicken tikka wrap ,cheesy and a good amount of chicken. <br/>Worth the money. ",,,,,,,,,
5,Spinach &amp,corn superhero panini and Veg cutlet Hero wrap was delicious and very cheesy . Loved the taste and size.,,,,,,,,
5,THANK YOU,,,,,,,,,
5,Afte 1 hour delivery,,,,,,,,,
3,this item not deserve at this price <br/>very oil and not good oil quality,,,,,,,,,
5,Poor taste,,,,,,,,,
5,"The best place in the town for dine in with friends and family!💙🧿 Great taste, best quality, awesome ambience, great staff!",,,,,,,,,
5,"The best place in the town for dine in with friends and family!💙🧿 Great taste, best quality, awesome ambience, great staff!",,,,,,,,,
5,"The best place in the town for dine in with friends and family!💙🧿 Great taste, best quality, awesome ambience, great staff!",,,,,,,,,
5,"The best place in the town for dine in with friends and family!💙🧿 Great taste, best quality, awesome ambience, great staff!",,,,,,,,,
5,"The best place in the town for dine in with friends and family!💙🧿 Great taste, best quality, awesome ambience, great staff!",,,,,,,,,
5,"The best place in the town for dine in with friends and family!💙🧿 Great taste, best quality, awesome ambience, great staff!",,,,,,,,,
5,"The best place in the town for dine in with friends and family!💙🧿 Great taste, best quality, awesome ambience, great staff!",,,,,,,,,
5,"The best place in the town for dine in with friends and family!💙🧿 Great taste, best quality, awesome ambience, great staff!",,,,,,,,,
5,"The best place in the town for dine in with friends and family!💙🧿 Great taste, best quality, awesome ambience, great staff!",,,,,,,,,
5,"The best place in the town for dine in with friends and family!💙🧿 Great taste, best quality, awesome ambience, great staff!",,,,,,,,,
5,"The best place in the town for dine in with friends and family!💙🧿 Great taste, best quality, awesome ambience, great staff!",,,,,,,,,
5,"The best place in the town for dine in with friends and family!💙🧿 Great taste, best quality, awesome ambience, great staff!",,,,,,,,,
5,"The best place in the town for dine in with friends and family!💙🧿 Great taste, best quality, awesome ambience, great staff!",,,,,,,,,
5,varry good,,,,,,,,,
1,This wasn't nutella thick shake <br/>very disappointing<br/>,,,,,,,,,
1,I don't like this different banner picture and pizza different,,,,,,,,,
5,packing not good condition,,,,,,,,,
1,wire found in laddu,,,,,,,,,
1,i have ordered for angoor goti but they have send me something else.,,,,,,,,,
2,nice,,,,,,,,,
5,The packaging was not good. My whole hot chocolate was fallen in the polythene when i took my order . 😡,,,,,,,,,
4,This is not our order!! Poor handling of food items!!,,,,,,,,,
5,"We came here for dinner at vintage asia restaurant  and had clearly mentioned about my allergy concern for mayonnaise and mushrooms, so when we had ordered sushi for the second time the chef mistakenly garnished the sushi with mayonnaise and then the waiter took it back to him to replace the dish rather than replacing it and giving us a fresh batch the chef just put it upside down with mayonnaise already in it. I have no words to express how disappointed I am with this carelessness of Marriott Surat. People's health is taken for granted here.",,,,,,,,,
5,Not marriot quality<br/>It was not to the standard<br/>The bread was dry and it lacked crispness,,,,,,,,,
2,Taste was good but lack of information leads to disappointment. It should must have been mentioned that does it contain mil or not. If they can't add this much then atleast send milk sachets.,,,,,,,,,
1,Too many carrots and corns but otherwise loved the pasta. Best Alfredo sauce in town.,,,,,,,,,
5,"The lahsun kaachu and tomato fry combo I had,had no salt ,the two dishes tasted the same and the tomato fry was loaded w oil,even when I specifically mentioned to put less oil.Plus ,there was no salad,a big big no no .Borderline edible e:/,please guys work on it<br/>I have had better experience here earlier<br/>",,,,,,,,,
5,very bad food,,,,,,,,,
3,It was bland then I added salt and was ok to eat..,,,,,,,,,
1,order me 2 boil bhi tha lekibvo nahi aya uski jaga pe dusra sak aya,,,,,,,,,
3,good quality great quality of food it's good like it,,,,,,,,,
3,"The food here is absolutely bomb,go for any starter ,gravy or combos ,i bet it won't disappoint you .The rice dishes are a lil more on the bland or feeka side so try to avoid those,rest everything is bang on and absolutely stunning!Totally your money's worth.",,,,,,,,,
5,The Delivery from zomato was amazing!!!Delivery man also help to buy my medicine,,,,,,,,,
1,"The best taste of egg in town. The name itself is enough to state how they serve you with an authentic taste of egg. I'm so happy and fortunate to try them as a blogger, I will recommend all the egg lovers to spam their place❤️",,,,,,,,,
4,Delivery guy was rude,,,,,,,,,
1,Cheaters. They dont deliver what you see in their pic. I ordered a chicken meal looking at their pic n description. What came didnt match at all. No veg broccoli. Be careful.,,,,,,,,,
4,"poor. the pic showed broccoli in chicken meal. it wasnt there. instead of tawa chapati, you sent tandoori roti. Feel cheated royally. ",,,,,,,,,
1,Awesome taste<br/>Just go for it 👍🏼👍🏼👍🏼,,,,,,,,,
2,ur sandwiches never disappoint me..they taste just superb..pls start with dine in facilities so that we can come n visit...relished each and every bite..thank u,,,,,,,,,
1,"Taste is good , but need to check orders before dispatching.",,,,,,,,,
3,the sandwich was really good but garlic bread was disappointing. cheese was sticking on the packaging and had to scrap the whole thing and then eat it. need improvement in packaging.,,,,,,,,,
1,"amazing food, really felt like eating ghar ka khana",,,,,,,,,
3,But its too spicy … pizza,,,,,,,,,
5,Disgusting food,,,,,,,,,
1,Healthy soup and panner meal is a perfect combo with grt taste…. Must eat😍😍,,,,,,,,,
5,who qdds mayo to salad.pls dont buy its a waste f money.,,,,,,,,,
3,food was delicious but as per quantity rate is too high ...if price is less I'll definitely ordered regularly,,,,,,,,,
1,The black bean sauce was really really salty it felt like I was eating a Chinese dish <br/>Vegetables were really nice,,,,,,,,,
1,even give more than that.. just awesome must try..,,,,,,,,,
5,so beautiful tesat,,,,,,,,,
1,"third class experience, delivery boy not delivered my order and no refund i gave him 0*",,,,,,,,,
1,"sorry but,you guys are taking 180/- rupees for this sandwich, first you should visit mahalaxmi,shakti sandwich or shivam sandwich,centre point before you going to serve this type of sandwich !! really i love your tea and idli and many other food items but this is unexpected !!",,,,,,,,,
1,i like the taste 🙂😋,,,,,,,,,
5,please look this  and refund my money second and 3rd order please,,,,,,,,,
5,yammy ✌️😋,,,,,,,,,
5,got idly witbout samber,,,,,,,,,
5,My order item is missing and the delivery guy is not picking up my phone. <br/>Kindly help out,,,,,,,,,
5,didn't like the taste of idli,,,,,,,,,
5,Worst cheese toast I ever had,,,,,,,,,
5,Very Late Order,,,,,,,,,
5,The green Chutny was really bitter,,,,,,,,,
5,ok,,,,,,,,,
5,wanted jain sandwich with more filling of cucumber and tomato in sandwich but not able to understand English.,,,,,,,,,
5,They forgot to put cheese,,,,,,,,,
5,Very tasty food,,,,,,,,,
5,Butter idili it was not good no butter very bad,,,,,,,,,
5,packing was open and all chutney was out of the packing,,,,,,,,,
3,It was fine as it may be an accident,,,,,,,,,
5,"The worst Maska Bun ever. Bad tasting bun, no butter whatsoever",,,,,,,,,
5,its good,,,,,,,,,
3,Only one chutney small packet was sent with 3 sandwiches one of them being the special grilled sandwich. The toasted sandwich was burnt completely from one side and grilled sandwich wasn't grilled properly.,,,,,,,,,
5,"This is not tolerable at all. grenee always just send one pack of chutney with more than one pack of idlis. Where they should send one pack of chitney with each one pack of idli. We have provide instructions seperately to make them do that. As recognised restaurant, they should understand this problem and try to look into it as soon as possible",,,,,,,,,
5,very good sandwich base which contains potato base along with veggies unlike other sandwiches which only contain capsicum and tomatoes and onions,,,,,,,,,
5,Very small in size less quantity ..... small size n less quantity,,,,,,,,,
3,It wasn't good. didn't expect this from grenee .Last time I ordered it was good,,,,,,,,,
5,my idli had a strand of public hair in it 🤮 so more hygiene is needed at their end,,,,,,,,,
5,useless idli no taste at all. sandwich was not packed properly .,,,,,,,,,
5,"Food came quick and hot - Good to zomato rider , <br/><br/>after reading good reviews , <br/><br/>i ordered , Steamed Idli - Italiano Pizza and Grenne Special Grilled Sandwich , <br/><br/>Idli - proper steamed , nice coconut chutney , <br/><br/>Pizza - u can actually count amount of topping slice on it , thick bread base and very thin and less topping , NOT Good , <br/><br/>Sandwich - four bread slice - three layer sandwich , all u can see cabbage and very little capsicum slices with green chutney , if this is special sandwich then i am elvis presley , <br/><br/>all food , Taste :- Ok , Quality :- Average , Size :- Fair , <br/>Price :- Absolutely NOT worth it , <br/><br/>waste of money , i would NOT recommend this.",,,,,,,,,
5,so so so tasty,,,,,,,,,
3,worst,,,,,,,,,
5,Amazing.      Superb.  Fantastic.     I very very like it.,,,,,,,,,
3,yummy,,,,,,,,,
3,supr,,,,,,,,,
5,This restaurant has left the best impression ! delicious dishes both veg and non veg . I recommend it to everyone ...,,,,,,,,,
5,nuce,,,,,,,,,
5,good,,,,,,,,,
3,give more chatni,,,,,,,,,
5,"it's average, nothing much special.i prefer dabeli over cone",,,,,,,,,
5,Awesome ambience and amazing quality Soft Serve. The BEST place for Quality Softy and for your sweet craving which is actually not too sugaryyy. Must Visit.,,,,,,,,,
5,"Amazing cold pressed juices &amp; smoothies offered by BarePress. They have 100% Natural products &amp; no added sugar to any of the products. I have tried all of their juices in a span of 2 years and they are superb, well presented &amp; awesome packaging. The authentic taste of pomegranate juice is phenomenal.",,,,,,,,,
1,"The ambience is beyond words as compared to any other places in Surat. I’m so happy to have something so natural that I crave it everyday. The products are PURE, Natural, Sugar free with HIGHEST QUALITY!!!!",,,,,,,,,
5,"Pretty well design ed interior, it is out of the world. Supeerb quality Juices with no added sugar and remarkable SOFT SERVES I must say. ",,,,,,,,,
5,Very impprsive packaging. Lovely way of keeping transperency with the customers. On top of that amazing natural taste with no added sugaer.,,,,,,,,,
5,"Superb ambience. Lovely vibe &amp; presentation. Amazing Soft Serves. Coffee Soft Serve is one of my favourites, must try!!!",,,,,,,,,
4,Fantastic ambiance. Very homely vibes. Love the concept of changing Softy flavours as well as customization with your favourite toppings. 💯,,,,,,,,,
1,Ek number cold pressed juices. Ek number Smoothies. Sugar freeee items available. Really happy with the quality provided.,,,,,,,,,
1,Fantastic taste and amazing presentation. I would highly recommend their quality products. 10 on 10 for taking health into consideration.,,,,,,,,,
5,Their products have no added sugar. Extremely fond of the cold pressed juices and smoothies. 100% NATURAL.,,,,,,,,,
5,Amazing presentation. I would highly recommend this place for the people who are looking for quality as well as natural products.,,,,,,,,,
5,"Lovely presentation and high quality products. Moreover, there is no added sugar to any of their products. Highly recommended!!",,,,,,,,,
1,The ambience is beyond words I must say. The Vibe of the place is so homely. They serve COLD PRESSED FRESH JUICES &amp,Smoothies (NO ADDED SUGAR) and the place is so hygienic,,,,,,,,
5,100% NATURAL……………..it’s trueeeee.!!!!!!!!!!.!…………………..NO ADDED SUGAR………WELL PRESENTATED…………QUALITY PRODUCT………..MUST HAVE IT…….!!.!.!…….😍😍😍,,,,,,,,,
5,I have tried their green juices and the taste was phenomenal. Their products are 100% natural &amp,no added sugar. Highly recommended for all age groups.,,,,,,,,
5,Had a wonderful experience with fresh dessert on our friend's bday . Tried juices smooties and fresh fresh freeze...simply loved it,,,,,,,,,
5,<br/>,,,,,,,,,
5,"I ordered this juice for my dad who is diabetic. I checked his sugar level after he drank the juice, it didn't shoot up. So truly it doesn't contain any added sugar. That's great.",,,,,,,,,
1,Amazing Amazing health juice. They have got a wide range of health and fruit juices. Just what you need after your workout session. Would totally recommend. 💯,,,,,,,,,
5,test acha h but jeera soda ki jgh kuch or bhejj diya,,,,,,,,,
5,Extra pav is not arrive,,,,,,,,,
5,the food tastes like shit,,,,,,,,,
5,salad is less means zero and quality and quantity is too less and taste is bad waste of money,,,,,,,,,
5,"no taste, too oily and the pav was soggy.<br/>please send refund ",,,,,,,,,
5,bekar he likha kuch he or bhejta kuch or he<br/>coldrins me bhi esa,,,,,,,,,
1,nice egg and taste ❤😘,,,,,,,,,
5,good delvery,,,,,,,,,
5,did not receive the cutlery,,,,,,,,,
5,Mast good food,,,,,,,,,
1,some item missing,,,,,,,,,
5,wrong product and sab bigda huaa mall thaa kuchh bhai fresh nahi tha totally damaged 👎👎👎pesa barbad <br/>muje Mera pesa vapas dedo <br/>online khana magana hi frod heee,,,,,,,,,
5,Must food tha mazza aa gaya packing to bohot acha diya tha timely service timely food delevery kardiya,,,,,,,,,
5,Quantity bohot Kam thi or 2 hi paw sath me diye 1  person Ka bhi pet nahi bharaya,,,,,,,,,
1,Poor taste,,,,,,,,,
5,Thard class food quality,,,,,,,,,
5,rong odar,,,,,,,,,
5,"the food was tasteless . its not worth the money, i have eaten many egg dishes and this is the worst of them all. ",,,,,,,,,
5,Thard class food quality,,,,,,,,,
5,rong odar,,,,,,,,,
